time,job_id,num_gpu,submit_time,start_time,end_time,executed_time,JCT,duration,pending_time,preempt,promote
69830,application_1508364558011_3723,1,39259,39259,69830,30571,30571,818,0,0,0
69855,application_1508364558011_27027,2,59812,59812,69855,10043,10043,7,0,0,0
69894,application_1508364558011_27080,2,59960,59960,69894,9934,9934,38,0,0,0
69914,application_1508364558011_27464,2,60552,60552,69914,9362,9362,11,0,0,0
69934,application_1508364558011_31569,1,67801,67801,69934,2133,2133,56,0,0,0
69934,application_1508364558011_27486,2,60640,60640,69934,9294,9294,19,0,0,0
69986,application_1508364558011_30846,1,67216,67216,69986,2770,2770,67,0,0,0
69986,application_1508364558011_30428,1,66916,66916,69986,3070,3070,71,0,0,0
69996,application_1508364558011_21396,1,50725,50725,69996,19271,19271,514,0,0,0
70006,application_1508364558011_15511,1,45843,45843,70006,24163,24163,519,0,0,0
70006,application_1508364558011_22689,1,54459,54459,70006,15547,15547,381,0,0,0
70035,application_1508364558011_27534,2,60852,60852,70035,9183,9183,93,0,0,0
70045,application_1508364558011_31504,1,67669,67669,70045,2376,2376,47,0,0,0
70061,application_1508364558011_27827,2,61883,61883,70061,8178,8178,21,0,0,0
70067,application_1508364558011_5817,1,40041,40041,70067,30026,30026,867,0,0,0
70077,application_1508364558011_27909,2,62118,62118,70077,7959,7959,8,0,0,0
70086,application_1506638472019_22032,1,26366,26366,70086,43720,43720,1538,0,0,0
70096,application_1508364558011_6724,1,40814,40814,70096,29282,29282,577,0,0,0
70096,application_1508364558011_8977,1,41850,41850,70096,28246,28246,697,0,0,0
70096,application_1506638472019_22239,1,26531,26531,70096,43565,43565,1506,0,0,0
70096,application_1508364558011_28137,2,63203,63203,70096,6893,6893,16,0,0,0
70106,application_1508364558011_28270,2,63611,63611,70106,6495,6495,10,0,0,0
70116,application_1508364558011_28565,2,64392,64392,70116,5724,5724,9,0,0,0
70138,application_1508364558011_31472,1,67636,67636,70138,2502,2502,71,0,0,0
70138,application_1508364558011_28632,2,64590,64590,70138,5548,5548,21,0,0,0
70158,application_1508364558011_28734,2,64746,64746,70158,5412,5412,17,0,0,0
70161,application_1508364558011_18407,1,47948,47948,70161,22213,22213,565,0,0,0
70190,application_1508364558011_22693,1,54459,54459,70190,15731,15731,439,0,0,0
70244,application_1508364558011_30813,1,67146,67146,70244,3098,3098,71,0,0,0
70275,application_1508364558011_31387,1,67588,67588,70275,2687,2687,48,0,0,0
70286,application_1508364558011_20454,1,49643,49643,70286,20643,20643,493,0,0,0
70286,application_1508364558011_30898,1,67276,67276,70286,3010,3010,78,0,0,0
70333,application_1508364558011_5259,1,39867,39867,70333,30466,30466,770,0,0,0
70333,application_1508364558011_3461,1,39234,39234,70333,31099,31099,732,0,0,0
70339,application_1508364558011_19829,1,49205,49205,70339,21134,21134,517,0,0,0
70423,application_1508364558011_29407,1,65943,65943,70423,4480,4480,101,0,0,0
70423,application_1508364558011_20192,1,49331,49331,70423,21092,21092,528,0,0,0
70436,application_1508364558011_34832,1,69814,69814,70436,622,622,20,0,0,0
70456,application_1508364558011_6759,1,40814,40814,70456,29642,29642,732,0,0,0
70456,application_1508364558011_32693,1,68926,68926,70456,1530,1530,68,0,0,0
70466,application_1508364558011_31566,1,67793,67793,70466,2673,2673,88,0,0,0
70517,application_1508364558011_19860,1,49207,49207,70517,21310,21310,602,0,0,0
70517,application_1508364558011_10663,1,42171,42171,70517,28346,28346,689,0,0,0
70517,application_1508364558011_18331,1,47943,47943,70517,22574,22574,608,0,0,0
70536,application_1508364558011_21680,1,50964,50964,70536,19572,19572,534,0,0,0
70556,application_1508364558011_5113,1,39862,39862,70556,30694,30694,910,0,0,0
70586,application_1506638472019_2912,1,13319,13319,70586,57267,57267,3315,0,0,0
70731,application_1508364558011_30311,1,66666,66666,70731,4065,4065,56,0,0,0
70731,application_1508364558011_11602,1,43300,43300,70731,27431,27431,656,0,0,0
70751,application_1508364558011_31267,1,67376,67376,70751,3375,3375,72,0,0,0
70765,application_1508364558011_2648,1,39056,39056,70765,31709,31709,897,0,0,0
70800,application_1508364558011_6806,1,40815,40815,70800,29985,29985,846,0,0,0
70810,application_1508364558011_1960,1,38855,38855,70810,31955,31955,773,0,0,0
70848,application_1508364558011_32915,16,69229,69229,70848,1619,1619,47,0,0,0
70866,application_1506638472019_21494,1,26298,26298,70866,44568,44568,1456,0,0,0
70876,application_1508364558011_30884,1,67261,67261,70876,3615,3615,63,0,0,0
70876,application_1508364558011_4262,1,39363,39363,70876,31513,31513,818,0,0,0
70911,application_1508364558011_32846,1,69118,69118,70911,1793,1793,37,0,0,0
70911,application_1508364558011_29671,2,66152,66152,70911,4759,4759,102,0,0,0
70953,application_1508364558011_31756,1,68156,68156,70953,2797,2797,63,0,0,0
70988,application_1508364558011_10300,1,42148,42148,70988,28840,28840,844,0,0,0
71007,application_1508364558011_10671,1,42171,42171,71007,28836,28836,663,0,0,0
71017,application_1508364558011_31588,1,67836,67836,71017,3181,3181,68,0,0,0
71031,application_1508364558011_31285,1,67396,67396,71031,3635,3635,70,0,0,0
71056,application_1508364558011_31354,1,67506,67506,71056,3550,3550,74,0,0,0
71086,application_1508364558011_6669,1,40813,40813,71086,30273,30273,795,0,0,0
71161,application_1508364558011_32814,1,69083,69083,71161,2078,2078,39,0,0,0
71171,application_1508364558011_15235,1,45567,45567,71171,25604,25604,759,0,0,0
71171,application_1508364558011_16480,1,46567,46567,71171,24604,24604,637,0,0,0
71181,application_1508364558011_8764,1,41647,41647,71181,29534,29534,670,0,0,0
71206,application_1508364558011_30221,2,66490,66490,71206,4716,4716,106,0,0,0
71216,application_1508364558011_1821,1,38840,38840,71216,32376,32376,845,0,0,0
71226,application_1508364558011_5277,1,39868,39868,71226,31358,31358,867,0,0,0
71226,application_1508364558011_19821,1,49204,49204,71226,22022,22022,506,0,0,0
71226,application_1508364558011_30413,2,66891,66891,71226,4335,4335,20,0,0,0
71282,application_1508364558011_5656,1,40038,40038,71282,31244,31244,892,0,0,0
71315,application_1508364558011_3306,1,39219,39219,71315,32096,32096,898,0,0,0
71325,application_1508364558011_4821,1,39808,39808,71325,31517,31517,801,0,0,0
71325,application_1508364558011_13910,1,44820,44820,71325,26505,26505,720,0,0,0
71325,application_1508364558011_9854,1,42138,42138,71325,29187,29187,704,0,0,0
71335,application_1508364558011_5307,1,39869,39869,71335,31466,31466,833,0,0,0
71345,application_1508364558011_30868,1,67246,67246,71345,4099,4099,71,0,0,0
71365,application_1508364558011_31254,1,67356,67356,71365,4009,4009,78,0,0,0
71372,application_1508364558011_5732,1,40039,40039,71372,31333,31333,820,0,0,0
71392,application_1508364558011_13736,1,44693,44693,71392,26699,26699,650,0,0,0
71438,application_1506638472019_38155,1,36238,36238,71438,35200,35200,839,0,0,0
71438,application_1508364558011_18413,1,47948,47948,71438,23490,23490,647,0,0,0
71438,application_1508364558011_28882,1,64938,64938,71438,6500,6500,188,0,0,0
71448,application_1508364558011_32089,1,68446,68446,71448,3002,3002,74,0,0,0
71458,application_1508364558011_22691,1,54459,54459,71458,16999,16999,415,0,0,0
71488,application_1508364558011_4837,1,39808,39808,71488,31680,31680,833,0,0,0
71498,application_1508364558011_35224,1,70006,70006,71498,1492,1492,70,0,0,0
71508,application_1508364558011_36120,1,70366,70366,71508,1142,1142,67,0,0,0
71508,application_1508364558011_32657,1,68846,68846,71508,2662,2662,75,0,0,0
71518,application_1508364558011_30864,1,67245,67245,71518,4273,4273,152,0,0,0
71518,application_1508364558011_31896,1,68389,68389,71518,3129,3129,146,0,0,0
71558,application_1508364558011_9095,1,41852,41852,71558,29706,29706,890,0,0,0
71568,application_1508364558011_29188,1,65372,65372,71568,6196,6196,265,0,0,0
71568,application_1508364558011_9918,1,42139,42139,71568,29429,29429,817,0,0,0
71588,application_1508364558011_18386,1,47947,47947,71588,23641,23641,730,0,0,0
71641,application_1506638472019_21731,1,26321,26321,71641,45320,45320,1494,0,0,0
71650,application_1508364558011_29883,1,66216,66216,71650,5434,5434,343,0,0,0
71660,application_1508364558011_34140,1,69753,69753,71660,1907,1907,216,0,0,0
71696,application_1508364558011_11683,1,43304,43304,71696,28392,28392,985,0,0,0
71716,application_1508364558011_1969,1,38856,38856,71716,32860,32860,1096,0,0,0
71716,application_1508364558011_9817,1,42138,42138,71716,29578,29578,1004,0,0,0
71736,application_1506638472019_11124,1,18677,18677,71736,53059,53059,2532,0,0,0
71736,application_1508364558011_27253,1,60191,60191,71736,11545,11545,641,0,0,0
71746,application_1506638472019_2994,1,13359,13359,71746,58387,58387,3605,0,0,0
71766,application_1508364558011_9060,1,41852,41852,71766,29914,29914,983,0,0,0
71793,application_1508364558011_29999,1,66233,66233,71793,5560,5560,484,0,0,0
71817,application_1508364558011_2527,1,39020,39020,71817,32797,32797,1096,0,0,0
71847,application_1506638472019_3496,1,13435,13435,71847,58412,58412,3527,0,0,0
71877,application_1508364558011_27299,1,60198,60198,71877,11679,11679,683,0,0,0
71877,application_1508364558011_11039,1,42908,42908,71877,28969,28969,1069,0,0,0
71887,application_1506638472019_7186,1,17163,17163,71887,54724,54724,2596,0,0,0
71897,application_1508364558011_15160,1,45566,45566,71897,26331,26331,1102,0,0,0
71897,application_1506638472019_18883,1,24785,24785,71897,47112,47112,1863,0,0,0
71916,application_1508364558011_2608,1,39029,39029,71916,32887,32887,971,0,0,0
71926,application_1506638472019_19152,1,24838,24838,71926,47088,47088,1845,0,0,0
71926,application_1508364558011_4252,1,39363,39363,71926,32563,32563,1387,0,0,0
71926,application_1506638472019_7509,1,17225,17225,71926,54701,54701,2617,0,0,0
71933,application_1508364558011_11454,1,43294,43294,71933,28639,28639,1156,0,0,0
71943,application_1508364558011_21434,1,50726,50726,71943,21217,21217,988,0,0,0
71973,application_1508364558011_27758,1,61579,61579,71973,10394,10394,617,0,0,0
71973,application_1508364558011_17409,1,47463,47463,71973,24510,24510,1060,0,0,0
71973,application_1508364558011_7277,1,41280,41280,71973,30693,30693,1396,0,0,0
71983,application_1506638472019_8845,1,17545,17545,71983,54438,54438,2672,0,0,0
71996,application_1506638472019_6967,1,17151,17151,71996,54845,54845,2512,0,0,0
71996,application_1508364558011_12256,1,43515,43515,71996,28481,28481,907,0,0,0
72026,application_1506638472019_18097,1,24533,24533,72026,47493,47493,2080,0,0,0
72046,application_1508364558011_3509,1,39239,39239,72046,32807,32807,1388,0,0,0
72046,application_1508364558011_9398,1,42064,42064,72046,29982,29982,1340,0,0,0
72046,application_1506638472019_9029,1,17572,17572,72046,54474,54474,2739,0,0,0
72056,application_1506638472019_19520,1,24914,24914,72056,47142,47142,1849,0,0,0
72056,application_1506638472019_21890,1,26339,26339,72056,45717,45717,1506,0,0,0
72074,application_1508364558011_3220,1,39215,39215,72074,32859,32859,1460,0,0,0
72086,application_1506638472019_18743,1,24628,24628,72086,47458,47458,2199,0,0,0
72101,application_1506638472019_7451,1,17219,17219,72101,54882,54882,2545,0,0,0
72127,application_1508364558011_24966,1,57398,57398,72127,14729,14729,776,0,0,0
72127,application_1506638472019_18538,1,24606,24606,72127,47521,47521,2207,0,0,0
72133,application_1508364558011_20154,1,49328,49328,72133,22805,22805,544,0,0,0
72150,application_1508364558011_15284,1,45568,45568,72150,26582,26582,1141,0,0,0
72170,application_1508364558011_2198,1,38999,38999,72170,33171,33171,1523,0,0,0
72196,application_1508364558011_19886,1,49209,49209,72196,22987,22987,487,0,0,0
72242,application_1508364558011_36544,1,70856,70856,72242,1386,1386,58,0,0,0
72277,application_1508364558011_19778,1,49200,49200,72277,23077,23077,637,0,0,0
72277,application_1508364558011_7250,1,41279,41279,72277,30998,30998,853,0,0,0
72306,application_1508364558011_31363,2,67527,67527,72306,4779,4779,6,0,0,0
72310,application_1508364558011_28271,1,63611,63611,72310,8699,8699,169,0,0,0
72323,application_1508364558011_31960,2,68414,68414,72323,3909,3909,17,0,0,0
72336,application_1508364558011_31143,1,67327,67327,72336,5009,5009,192,0,0,0
72346,application_1508364558011_20412,1,49639,49639,72346,22707,22707,593,0,0,0
72366,application_1508364558011_31765,1,68172,68172,72366,4194,4194,123,0,0,0
72366,application_1508364558011_7691,1,41484,41484,72366,30882,30882,826,0,0,0
72376,application_1506638472019_22192,1,26526,26526,72376,45850,45850,1475,0,0,0
72376,application_1506638472019_6411,1,17063,17063,72376,55313,55313,2454,0,0,0
72420,application_1508364558011_10607,1,42169,42169,72420,30251,30251,990,0,0,0
72420,application_1508364558011_8987,1,41850,41850,72420,30570,30570,814,0,0,0
72440,application_1508364558011_20167,1,49329,49329,72440,23111,23111,519,0,0,0
72440,application_1508364558011_33195,2,69249,69249,72440,3191,3191,11,0,0,0
72486,application_1508364558011_11341,1,43062,43062,72486,29424,29424,859,0,0,0
72516,application_1508364558011_31337,1,67480,67480,72516,5036,5036,176,0,0,0
72516,application_1508364558011_19892,1,49210,49210,72516,23306,23306,590,0,0,0
72536,application_1508364558011_31196,1,67330,67330,72536,5206,5206,211,0,0,0
72546,application_1508364558011_35993,1,70234,70234,72546,2312,2312,160,0,0,0
72556,application_1508364558011_8736,1,41647,41647,72556,30909,30909,842,0,0,0
72566,application_1508364558011_23047,1,55417,55417,72566,17149,17149,470,0,0,0
72566,application_1508364558011_18661,1,48010,48010,72566,24556,24556,637,0,0,0
72586,application_1508364558011_3434,1,39231,39231,72586,33355,33355,1075,0,0,0
72596,application_1508364558011_7298,1,41280,41280,72596,31316,31316,822,0,0,0
72606,application_1508364558011_10250,1,42147,42147,72606,30459,30459,753,0,0,0
72616,application_1508364558011_33889,1,69698,69698,72616,2918,2918,216,0,0,0
72668,application_1506638472019_37087,1,35537,35537,72668,37131,37131,1125,0,0,0
72680,application_1506638472019_7550,1,17229,17229,72680,55451,55451,2580,0,0,0
72740,application_1508364558011_34814,1,69786,69786,72740,2954,2954,66,0,0,0
72770,application_1506638472019_24875,1,27759,27759,72770,45011,45011,1374,0,0,0
72792,application_1508364558011_18684,1,48011,48011,72792,24781,24781,639,0,0,0
72813,application_1508364558011_19477,1,48902,48902,72813,23911,23911,527,0,0,0
72813,application_1508364558011_20161,1,49329,49329,72813,23484,23484,614,0,0,0
72843,application_1506638472019_22023,1,26365,26365,72843,46478,46478,1458,0,0,0
72863,application_1508364558011_12724,1,43627,43627,72863,29236,29236,696,0,0,0
72863,application_1506638472019_37047,1,35535,35535,72863,37328,37328,1045,0,0,0
72893,application_1508364558011_33224,1,69283,69283,72893,3610,3610,92,0,0,0
72903,application_1508364558011_30963,1,67313,67313,72903,5590,5590,174,0,0,0
72913,application_1508364558011_2501,1,39017,39017,72913,33896,33896,898,0,0,0
72913,application_1506638472019_5404,1,15893,15893,72913,57020,57020,2466,0,0,0
72923,application_1506638472019_19962,1,25055,25055,72923,47868,47868,1822,0,0,0
72923,application_1508364558011_24934,1,57395,57395,72923,15528,15528,420,0,0,0
72993,application_1508364558011_14206,1,44952,44952,72993,28041,28041,856,0,0,0
73023,application_1508364558011_9622,1,42067,42067,73023,30956,30956,932,0,0,0
73023,application_1508364558011_3903,1,39297,39297,73023,33726,33726,1127,0,0,0
73033,application_1506638472019_6573,1,17085,17085,73033,55948,55948,2473,0,0,0
73086,application_1506638472019_24148,1,27348,27348,73086,45738,45738,1327,0,0,0
73096,application_1506638472019_18243,1,24564,24564,73096,48532,48532,2043,0,0,0
73106,application_1508364558011_5225,1,39865,39865,73106,33241,33241,717,0,0,0
73106,application_1508364558011_32870,1,69156,69156,73106,3950,3950,55,0,0,0
73106,application_1508364558011_12116,1,43473,43473,73106,29633,29633,657,0,0,0
73106,application_1508364558011_34417,1,69776,69776,73106,3330,3330,70,0,0,0
73126,application_1508364558011_8248,1,41626,41626,73126,31500,31500,761,0,0,0
73136,application_1508364558011_32754,1,69006,69006,73136,4130,4130,72,0,0,0
73136,application_1508364558011_15153,1,45566,45566,73136,27570,27570,620,0,0,0
73156,application_1508364558011_31487,1,67646,67646,73156,5510,5510,78,0,0,0
73196,application_1508364558011_36040,1,70314,70314,73196,2882,2882,134,0,0,0
73216,application_1508364558011_2683,1,39058,39058,73216,34158,34158,871,0,0,0
73236,application_1508364558011_5764,1,40041,40041,73236,33195,33195,798,0,0,0
73246,application_1508364558011_32844,1,69116,69116,73246,4130,4130,67,0,0,0
73246,application_1508364558011_30887,1,67264,67264,73246,5982,5982,115,0,0,0
73246,application_1508364558011_32900,1,69216,69216,73246,4030,4030,60,0,0,0
73256,application_1508364558011_16448,1,46566,46566,73256,26690,26690,694,0,0,0
73266,application_1508364558011_5132,1,39862,39862,73266,33404,33404,753,0,0,0
73276,application_1508364558011_0654,1,37785,37785,73276,35491,35491,882,0,0,0
73316,application_1508364558011_19286,1,48768,48768,73316,24548,24548,662,0,0,0
73326,application_1508364558011_9448,1,42065,42065,73326,31261,31261,688,0,0,0
73346,application_1508364558011_33537,1,69516,69516,73346,3830,3830,72,0,0,0
73356,application_1506638472019_22098,1,26515,26515,73356,46841,46841,1460,0,0,0
73401,application_1506638472019_21870,1,26337,26337,73401,47064,47064,1505,0,0,0
73421,application_1508364558011_32515,1,68686,68686,73421,4735,4735,73,0,0,0
73421,application_1508364558011_16489,1,46568,46568,73421,26853,26853,643,0,0,0
73421,application_1508364558011_32674,1,68886,68886,73421,4535,4535,72,0,0,0
73471,application_1508364558011_36117,1,70364,70364,73471,3107,3107,46,0,0,0
73491,application_1508364558011_36419,1,70696,70696,73491,2795,2795,58,0,0,0
73501,application_1508364558011_31040,1,67318,67318,73501,6183,6183,193,0,0,0
73536,application_1508364558011_31794,1,68231,68231,73536,5305,5305,103,0,0,0
73572,application_1506638472019_20114,1,25176,25176,73572,48396,48396,1286,0,0,0
73572,application_1508364558011_31318,1,67466,67466,73572,6106,6106,75,0,0,0
73619,application_1508364558011_30238,1,66526,66526,73619,7093,7093,74,0,0,0
73634,application_1508364558011_5738,1,40039,40039,73634,33595,33595,747,0,0,0
73634,application_1508364558011_29697,1,66184,66184,73634,7450,7450,159,0,0,0
73664,application_1508364558011_12086,1,43471,43471,73664,30193,30193,687,0,0,0
73664,application_1508364558011_13312,1,44352,44352,73664,29312,29312,550,0,0,0
73666,application_1508364558011_7347,1,41281,41281,73666,32385,32385,840,0,0,0
73689,application_1506638472019_2811,1,13311,13311,73689,60378,60378,3317,0,0,0
73709,application_1508364558011_29187,1,65372,65372,73709,8337,8337,337,0,0,0
73729,application_1508364558011_36303,1,70556,70556,73729,3173,3173,65,0,0,0
73763,application_1508364558011_34833,1,69816,69816,73763,3947,3947,65,0,0,0
73766,application_1508364558011_32348,1,68616,68616,73766,5150,5150,64,0,0,0
73769,application_1508364558011_26519,1,58971,58971,73769,14798,14798,396,0,0,0
73782,application_1508364558011_3520,1,39239,39239,73782,34543,34543,1491,0,0,0
73805,application_1508364558011_19794,1,49201,49201,73805,24604,24604,508,0,0,0
73818,application_1508364558011_32779,1,69033,69033,73818,4785,4785,70,0,0,0
73818,application_1508364558011_35231,2,70035,70035,73818,3783,3783,16,0,0,0
73828,application_1508364558011_33684,1,69546,69546,73828,4282,4282,83,0,0,0
73838,application_1508364558011_10397,1,42150,42150,73838,31688,31688,878,0,0,0
73838,application_1508364558011_35857,2,70139,70139,73838,3699,3699,17,0,0,0
73872,application_1508364558011_35953,2,70181,70181,73872,3691,3691,29,0,0,0
73888,application_1506638472019_3449,1,13431,13431,73888,60457,60457,2891,0,0,0
73904,application_1508364558011_4283,1,39363,39363,73904,34541,34541,784,0,0,0
73919,application_1508364558011_17307,1,47396,47396,73919,26523,26523,1019,0,0,0
73933,application_1506638472019_5394,1,15892,15892,73933,58041,58041,2321,0,0,0
73963,application_1508364558011_36019,1,70276,70276,73963,3687,3687,68,0,0,0
73963,application_1508364558011_20174,1,49330,49330,73963,24633,24633,622,0,0,0
73996,application_1508364558011_8384,1,41628,41628,73996,32368,32368,690,0,0,0
74006,application_1508364558011_17681,1,47672,47672,74006,26334,26334,656,0,0,0
74012,application_1508364558011_17213,1,47314,47314,74012,26698,26698,724,0,0,0
74022,application_1508364558011_31805,1,68246,68246,74022,5776,5776,69,0,0,0
74036,application_1506638472019_38138,1,36237,36237,74036,37799,37799,890,0,0,0
74076,application_1508364558011_37055,1,72056,72056,74076,2020,2020,55,0,0,0
74096,application_1508364558011_2727,1,39060,39060,74096,35036,35036,882,0,0,0
74126,application_1508364558011_36796,1,71366,71366,74126,2760,2760,117,0,0,0
74136,application_1508364558011_4423,1,39366,39366,74136,34770,34770,735,0,0,0
74156,application_1506638472019_37963,1,36087,36087,74156,38069,38069,976,0,0,0
74156,application_1508364558011_35833,1,70086,70086,74156,4070,4070,64,0,0,0
74166,application_1508364558011_14084,1,44887,44887,74166,29279,29279,970,0,0,0
74166,application_1508364558011_22690,1,54459,54459,74166,19707,19707,443,0,0,0
74196,application_1508364558011_35202,1,69956,69956,74196,4240,4240,71,0,0,0
74196,application_1508364558011_12081,1,43471,43471,74196,30725,30725,724,0,0,0
74196,application_1508364558011_36329,1,70586,70586,74196,3610,3610,66,0,0,0
74206,application_1506638472019_38153,1,36238,36238,74206,37968,37968,901,0,0,0
74266,application_1506638472019_4512,1,15540,15540,74266,58726,58726,2542,0,0,0
74286,application_1508364558011_11296,1,43060,43060,74286,31226,31226,874,0,0,0
74306,application_1508364558011_18678,1,48011,48011,74306,26295,26295,606,0,0,0
74306,application_1508364558011_36342,1,70606,70606,74306,3700,3700,67,0,0,0
74336,application_1506638472019_19546,1,24919,24919,74336,49417,49417,1912,0,0,0
74346,application_1508364558011_9424,1,42064,42064,74346,32282,32282,716,0,0,0
74356,application_1508364558011_36031,1,70286,70286,74356,4070,4070,71,0,0,0
74391,application_1508364558011_32666,1,68876,68876,74391,5515,5515,55,0,0,0
74391,application_1508364558011_38008,1,73086,73086,74391,1305,1305,59,0,0,0
74416,application_1508364558011_17102,1,47280,47280,74416,27136,27136,548,0,0,0
74426,application_1506638472019_38161,1,36238,36238,74426,38188,38188,913,0,0,0
74436,application_1508364558011_38023,1,73146,73146,74436,1290,1290,53,0,0,0
74446,application_1508364558011_9902,1,42139,42139,74446,32307,32307,722,0,0,0
74481,application_1508364558011_7679,1,41483,41483,74481,32998,32998,885,0,0,0
74481,application_1508364558011_15270,1,45568,45568,74481,28913,28913,783,0,0,0
74521,application_1508364558011_36003,1,70246,70246,74521,4275,4275,59,0,0,0
74531,application_1508364558011_36592,1,70916,70916,74531,3615,3615,77,0,0,0
74541,application_1508364558011_32777,1,69032,69032,74541,5509,5509,83,0,0,0
74553,application_1508364558011_36905,1,71650,71650,74553,2903,2903,50,0,0,0
74553,application_1508364558011_0446,1,37559,37559,74553,36994,36994,1008,0,0,0
74583,application_1508364558011_29017,1,65256,65256,74583,9327,9327,160,0,0,0
74606,application_1508364558011_28714,1,64726,64726,74606,9880,9880,177,0,0,0
74606,application_1508364558011_7655,1,41482,41482,74606,33124,33124,789,0,0,0
74626,application_1508364558011_10553,1,42167,42167,74626,32459,32459,824,0,0,0
74626,application_1508364558011_36233,1,70456,70456,74626,4170,4170,62,0,0,0
74657,application_1506638472019_37014,1,35534,35534,74657,39123,39123,1009,0,0,0
74736,application_1508364558011_28916,1,65046,65046,74736,9690,9690,138,0,0,0
74756,application_1506638472019_6506,1,17074,17074,74756,57682,57682,2545,0,0,0
74756,application_1508364558011_36669,1,71066,71066,74756,3690,3690,54,0,0,0
74786,application_1508364558011_9103,1,41852,41852,74786,32934,32934,864,0,0,0
74792,application_1506638472019_8170,1,17296,17296,74792,57496,57496,2617,0,0,0
74812,application_1508364558011_10548,1,42167,42167,74812,32645,32645,997,0,0,0
74822,application_1508364558011_37037,1,72026,72026,74822,2796,2796,56,0,0,0
74832,application_1508364558011_33252,1,69306,69306,74832,5526,5526,98,0,0,0
74832,application_1508364558011_12446,1,43576,43576,74832,31256,31256,889,0,0,0
74842,application_1508364558011_36995,1,71916,71916,74842,2926,2926,64,0,0,0
74856,application_1508364558011_9497,1,42065,42065,74856,32791,32791,750,0,0,0
74886,application_1506638472019_21686,1,26316,26316,74886,48570,48570,1495,0,0,0
74896,application_1508364558011_31339,1,67480,67480,74896,7416,7416,110,0,0,0
74926,application_1508364558011_12058,1,43470,43470,74926,31456,31456,745,0,0,0
74936,application_1508364558011_20971,1,50266,50266,74936,24670,24670,514,0,0,0
74936,application_1508364558011_18395,1,47947,47947,74936,26989,26989,652,0,0,0
74936,application_1508364558011_4839,1,39808,39808,74936,35128,35128,754,0,0,0
74936,application_1506638472019_6815,1,17136,17136,74936,57800,57800,2451,0,0,0
74956,application_1508364558011_9501,1,42065,42065,74956,32891,32891,862,0,0,0
74956,application_1508364558011_17099,1,47280,47280,74956,27676,27676,543,0,0,0
74963,application_1508364558011_10472,1,42164,42164,74963,32799,32799,855,0,0,0
74973,application_1508364558011_20422,1,49639,49639,74973,25334,25334,492,0,0,0
74984,application_1506638472019_37962,1,36087,36087,74984,38897,38897,914,0,0,0
74984,application_1508364558011_1726,1,38785,38785,74984,36199,36199,879,0,0,0
75004,application_1508364558011_32619,1,68790,68790,75004,6214,6214,163,0,0,0
75054,application_1508364558011_37869,1,72670,72670,75054,2384,2384,66,0,0,0
75056,application_1506638472019_21734,1,26322,26322,75056,48734,48734,1460,0,0,0
75066,application_1508364558011_27884,1,62017,62017,75066,13049,13049,229,0,0,0
75076,application_1508364558011_20152,1,49328,49328,75076,25748,25748,599,0,0,0
75086,application_1508364558011_9832,1,42138,42138,75086,32948,32948,760,0,0,0
75146,application_1508364558011_36534,1,70850,70850,75146,4296,4296,62,0,0,0
75168,application_1508364558011_27552,1,60889,60889,75168,14279,14279,249,0,0,0
75188,application_1508364558011_18421,1,47948,47948,75188,27240,27240,609,0,0,0
75264,application_1508364558011_11581,1,43299,43299,75264,31965,31965,595,0,0,0
75284,application_1508364558011_33277,1,69375,69375,75284,5909,5909,91,0,0,0
75294,application_1508364558011_11163,1,42998,42998,75294,32296,32296,1033,0,0,0
75304,application_1508364558011_31795,1,68232,68232,75304,7072,7072,97,0,0,0
75333,application_1508364558011_9048,1,41851,41851,75333,33482,33482,729,0,0,0
75333,application_1506638472019_3317,1,13384,13384,75333,61949,61949,3100,0,0,0
75343,application_1508364558011_35222,1,69996,69996,75343,5347,5347,80,0,0,0
75343,application_1508364558011_36313,1,70566,70566,75343,4777,4777,67,0,0,0
75373,application_1508364558011_5150,1,39863,39863,75373,35510,35510,994,0,0,0
75373,application_1508364558011_3542,1,39240,39240,75373,36133,36133,899,0,0,0
75403,application_1508364558011_5723,1,40039,40039,75403,35364,35364,678,0,0,0
75416,application_1508364558011_18713,1,48013,48013,75416,27403,27403,643,0,0,0
75425,application_1506638472019_22705,1,26950,26950,75425,48475,48475,1589,0,0,0
75425,application_1508364558011_5359,1,39872,39872,75425,35553,35553,782,0,0,0
75425,application_1508364558011_32866,1,69146,69146,75425,6279,6279,67,0,0,0
75446,application_1508364558011_33283,1,69391,69391,75446,6055,6055,68,0,0,0
75446,application_1508364558011_33456,1,69453,69453,75446,5993,5993,128,0,0,0
75476,application_1508364558011_0385,1,37556,37556,75476,37920,37920,1013,0,0,0
75487,application_1508364558011_37977,1,73036,73036,75487,2451,2451,61,0,0,0
75487,application_1508364558011_40233,1,73848,73848,75487,1639,1639,51,0,0,0
75509,application_1508364558011_6372,1,40720,40720,75509,34789,34789,886,0,0,0
75509,application_1508364558011_11600,1,43300,43300,75509,32209,32209,714,0,0,0
75539,application_1508364558011_4790,1,39806,39806,75539,35733,35733,900,0,0,0
75562,application_1508364558011_38097,1,73536,73536,75562,2026,2026,61,0,0,0
75570,application_1506638472019_6483,1,17071,17071,75570,58499,58499,2524,0,0,0
75615,application_1506638472019_21679,1,26315,26315,75615,49300,49300,1498,0,0,0
75615,application_1508364558011_40765,1,74416,74416,75615,1199,1199,56,0,0,0
